Date,Day_of_Week,Item_ID,Item_Name,Category,Unit_Price_LKR,Discount_Applied,Starting_Stock,Quantity_Sold,Closing_Stock,Total_Revenue_LKR,Is_Holiday_Season
2025-01-22,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,156,15,141,15525.0,0
2025-01-22,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,51,13,38,9750.0,0
2025-01-22,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,198,33,165,8250.0,0
2025-01-22,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,161,23,138,6900.0,0
2025-01-22,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,102,25,77,5500.0,0
2025-01-22,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,176,19,157,14535.0,0
2025-01-22,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,171,22,149,9900.0,0
2025-01-22,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,103,9,94,2070.0,0
2025-01-22,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,64,36,28,5400.0,0
2025-01-23,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,125,14,111,17500.0,0
2025-01-23,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,212,17,195,18700.0,0
2025-01-23,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,216,25,191,9500.0,0
2025-01-23,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,141,33,108,37950.0,0
2025-01-23,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,238,11,227,8250.0,0
2025-01-23,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,165,36,129,9000.0,0
2025-01-23,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,138,41,97,12300.0,0
2025-01-23,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,77,26,51,5720.0,0
2025-01-23,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,157,17,140,14450.0,0
2025-01-23,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,149,17,132,7650.0,0
2025-01-23,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,94,12,82,2760.0,0
2025-01-23,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,228,30,198,4500.0,0
2025-01-24,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,111,19,92,23750.0,0
2025-01-24,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,195,23,172,25300.0,0
2025-01-24,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,191,29,162,9918.0,0
2025-01-24,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,108,22,86,25300.0,0
2025-01-24,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,227,13,214,9750.0,0
2025-01-24,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,129,26,103,6500.0,0
2025-01-24,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,97,26,71,7800.0,0
2025-01-24,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,51,21,30,4620.0,0
2025-01-24,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,140,17,123,14450.0,0
2025-01-24,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,132,14,118,6300.0,0
2025-01-24,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,82,16,66,3680.0,0
2025-01-24,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,198,29,169,4350.0,0
2025-01-25,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,92,23,69,28750.0,0
2025-01-25,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,172,29,143,31900.0,0
2025-01-25,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,162,42,120,15960.0,0
2025-01-25,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,86,29,57,33350.0,0
2025-01-25,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,214,22,192,16500.0,0
2025-01-25,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,103,62,41,15500.0,0
2025-01-25,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,71,30,41,9000.0,0
2025-01-25,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,230,29,201,6380.0,0
2025-01-25,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,123,28,95,23800.0,0
2025-01-25,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,118,28,90,11340.0,0
2025-01-25,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,66,21,45,4347.0,0
2025-01-25,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,10%,169,50,119,6750.0,0
2025-01-26,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,69,18,51,20250.0,0
2025-01-26,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,143,32,111,35200.0,0
2025-01-26,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,120,35,85,13300.0,0
2025-01-26,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,57,29,28,33350.0,0
2025-01-26,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,192,19,173,14250.0,0
2025-01-26,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,41,41,0,10250.0,0
2025-01-26,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,41,32,9,8640.0,0
2025-01-26,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,201,32,169,7040.0,0
2025-01-26,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,95,30,65,25500.0,0
2025-01-26,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,90,18,72,8100.0,0
2025-01-26,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,45,12,33,2760.0,0
2025-01-26,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,119,43,76,6450.0,0
2025-01-27,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,51,17,34,21250.0,0
2025-01-27,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,111,13,98,14300.0,0
2025-01-27,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,85,24,61,9120.0,0
2025-01-27,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,228,25,203,28750.0,0
2025-01-27,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,173,11,162,8250.0,0
2025-01-27,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,200,39,161,9750.0,0
2025-01-27,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,209,35,174,10500.0,0
2025-01-27,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,169,16,153,3520.0,0
2025-01-27,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,65,20,45,17000.0,0
2025-01-27,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,72,21,51,9450.0,0
2025-01-27,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,233,14,219,3220.0,0
2025-01-27,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,76,28,48,4200.0,0
2025-01-28,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,234,9,225,11250.0,0
2025-01-28,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,98,18,80,19800.0,0
2025-01-28,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,61,31,30,11780.0,0
2025-01-28,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,203,21,182,24150.0,0
2025-01-28,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,162,10,152,7500.0,0
2025-01-28,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,161,28,133,7000.0,0
2025-01-28,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,174,30,144,9000.0,0
2025-01-28,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,153,22,131,4840.0,0
2025-01-28,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,45,16,29,13600.0,0
2025-01-28,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,51,18,33,8100.0,0
2025-01-28,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,219,11,208,2530.0,0
2025-01-28,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,48,28,20,4200.0,0
2025-01-29,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,225,19,206,21375.0,0
2025-01-29,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,80,15,65,16500.0,0
2025-01-29,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,230,33,197,12540.0,0
2025-01-29,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,182,22,160,25300.0,0
2025-01-29,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,152,13,139,9750.0,0
2025-01-29,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,133,24,109,6000.0,0
2025-01-29,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,144,28,116,7560.0,0
2025-01-29,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,131,16,115,3520.0,0
2025-01-29,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,229,24,205,20400.0,0
2025-01-29,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,233,25,208,11250.0,0
2025-01-29,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,208,15,193,3105.0,0
2025-01-29,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,220,30,190,4500.0,0
2025-01-30,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,206,17,189,21250.0,0
2025-01-30,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,65,23,42,25300.0,0
2025-01-30,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,197,21,176,7980.0,0
2025-01-30,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,160,23,137,26450.0,0
2025-01-30,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,139,12,127,8100.0,0
2025-01-30,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,109,37,72,9250.0,0
2025-01-30,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,116,32,84,9600.0,0
2025-01-30,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,115,14,101,3080.0,0
2025-01-30,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,205,25,180,21250.0,0
2025-01-30,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,208,15,193,6750.0,0
2025-01-30,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,193,19,174,4370.0,0
2025-01-30,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,190,30,160,4500.0,0
2025-01-31,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,189,18,171,22500.0,0
2025-01-31,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,42,20,22,22000.0,0
2025-01-31,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,176,31,145,11780.0,0
2025-01-31,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,137,32,105,33120.0,0
2025-01-31,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,127,11,116,8250.0,0
2025-01-31,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,72,34,38,8500.0,0
2025-01-31,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,84,37,47,11100.0,0
2025-01-31,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,101,25,76,5500.0,0
2025-01-31,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,180,22,158,18700.0,0
2025-01-31,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,193,10,183,4500.0,0
2025-01-31,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,174,12,162,2760.0,0
2025-01-31,Friday,PER-002,Lifebuoy Soap,Personal Care,150,10%,160,22,138,2970.0,0
2025-02-01,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,171,28,143,31500.0,0
2025-02-01,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,222,25,197,27500.0,0
2025-02-01,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,145,43,102,14706.0,0
2025-02-01,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,105,36,69,41400.0,0
2025-02-01,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,116,12,104,9000.0,0
2025-02-01,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,238,64,174,16000.0,0
2025-02-01,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,47,39,8,11700.0,0
2025-02-01,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,76,42,34,9240.0,0
2025-02-01,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,158,26,132,22100.0,0
2025-02-01,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,183,22,161,9900.0,0
2025-02-01,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,162,19,143,4370.0,0
2025-02-01,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,138,53,85,7950.0,0
2025-02-02,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,143,21,122,26250.0,0
2025-02-02,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,197,26,171,28600.0,0
2025-02-02,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,102,40,62,15200.0,0
2025-02-02,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,69,29,40,30015.0,0
2025-02-02,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,104,15,89,11250.0,0
2025-02-02,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,174,57,117,14250.0,0
2025-02-02,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,208,33,175,8910.0,0
2025-02-02,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,234,28,206,6160.0,0
2025-02-02,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,132,32,100,27200.0,0
2025-02-02,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,161,18,143,8100.0,0
2025-02-02,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,143,19,124,4370.0,0
2025-02-02,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,85,36,49,5400.0,0
2025-02-03,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,122,14,108,17500.0,0
2025-02-03,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,171,22,149,24200.0,0
2025-02-03,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,62,32,30,12160.0,0
2025-02-03,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,40,24,16,24840.0,0
2025-02-03,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,89,12,77,9000.0,0
2025-02-03,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,117,38,79,9500.0,0
2025-02-03,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,175,24,151,7200.0,0
2025-02-03,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,206,21,185,4620.0,0
2025-02-03,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,100,19,81,16150.0,0
2025-02-03,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,143,23,120,10350.0,0
2025-02-03,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,124,21,103,4830.0,0
2025-02-03,Monday,PER-002,Lifebuoy Soap,Personal Care,150,10%,49,32,17,4320.0,0
2025-02-04,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,108,16,92,20000.0,0
2025-02-04,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,149,17,132,18700.0,0
2025-02-04,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,230,24,206,9120.0,0
2025-02-04,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,216,21,195,21735.0,0
2025-02-04,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,77,9,68,6750.0,0
2025-02-04,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,79,35,44,8750.0,0
2025-02-04,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,151,37,114,9990.0,0
2025-02-04,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,185,22,163,4840.0,0
2025-02-04,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,81,11,70,9350.0,0
2025-02-04,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,120,24,96,10800.0,0
2025-02-04,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,103,14,89,3220.0,0
2025-02-04,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,217,29,188,4350.0,0
2025-02-05,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,92,14,78,17500.0,0
2025-02-05,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,132,24,108,26400.0,0
2025-02-05,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,206,29,177,11020.0,0
2025-02-05,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,195,20,175,23000.0,0
2025-02-05,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,68,12,56,9000.0,0
2025-02-05,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,44,29,15,7250.0,0
2025-02-05,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,114,29,85,7830.0,0
2025-02-05,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,163,25,138,5500.0,0
2025-02-05,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,70,12,58,9180.0,0
2025-02-05,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,96,14,82,6300.0,0
2025-02-05,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,89,14,75,3220.0,0
2025-02-05,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,188,27,161,4050.0,0
2025-02-06,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,78,11,67,13750.0,0
2025-02-06,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,108,20,88,22000.0,0
2025-02-06,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,177,29,148,9918.0,0
2025-02-06,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,175,18,157,20700.0,0
2025-02-06,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,56,10,46,7500.0,0
2025-02-06,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,215,38,177,9500.0,0
2025-02-06,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,85,22,63,5940.0,0
2025-02-06,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,138,23,115,5060.0,0
2025-02-06,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,58,20,38,15300.0,0
2025-02-06,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,82,17,65,7650.0,0
2025-02-06,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,75,18,57,4140.0,0
2025-02-06,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,161,28,133,4200.0,0
2025-02-07,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,67,11,56,13750.0,0
2025-02-07,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,88,28,60,30800.0,0
2025-02-07,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,148,30,118,11400.0,0
2025-02-07,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,157,32,125,36800.0,0
2025-02-07,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,46,8,38,6000.0,0
2025-02-07,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,177,40,137,10000.0,0
2025-02-07,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,63,30,33,9000.0,0
2025-02-07,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,115,25,90,4950.0,0
2025-02-07,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,238,22,216,16830.0,0
2025-02-07,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,65,19,46,8550.0,0
2025-02-07,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,57,14,43,3220.0,0
2025-02-07,Friday,PER-002,Lifebuoy Soap,Personal Care,150,10%,133,21,112,2835.0,0
2025-02-08,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,56,16,40,20000.0,0
2025-02-08,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,60,19,41,18810.0,0
2025-02-08,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,118,43,75,16340.0,0
2025-02-08,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,125,33,92,37950.0,0
2025-02-08,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,238,19,219,14250.0,0
2025-02-08,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,137,64,73,16000.0,0
2025-02-08,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,233,33,200,9900.0,0
2025-02-08,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,90,33,57,7260.0,0
2025-02-08,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,216,19,197,16150.0,0
2025-02-08,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,46,32,14,14400.0,0
2025-02-08,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,43,16,27,3680.0,0
2025-02-08,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,112,33,79,4950.0,0
2025-02-09,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,40,18,22,22500.0,0
2025-02-09,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,41,35,6,34650.0,0
2025-02-09,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,75,43,32,16340.0,0
2025-02-09,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,92,36,56,41400.0,0
2025-02-09,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,219,16,203,12000.0,0
2025-02-09,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,73,42,31,10500.0,0
2025-02-09,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,200,46,154,13800.0,0
2025-02-09,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,57,25,32,5500.0,0
2025-02-09,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,197,26,171,19890.0,0
2025-02-09,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,214,21,193,9450.0,0
2025-02-09,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,227,25,202,5750.0,0
2025-02-09,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,79,25,54,3750.0,0
2025-02-10,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,222,14,208,15750.0,0
2025-02-10,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,206,24,182,23760.0,0
2025-02-10,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,232,35,197,13300.0,0
2025-02-10,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,56,29,27,30015.0,0
2025-02-10,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,203,10,193,7500.0,0
2025-02-10,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,231,44,187,9900.0,0
2025-02-10,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,154,20,134,6000.0,0
2025-02-10,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,232,24,208,5280.0,0
2025-02-10,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,171,12,159,10200.0,0
2025-02-10,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,193,21,172,9450.0,0
2025-02-10,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,202,16,186,3312.0,0
2025-02-10,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,54,28,26,4200.0,0
2025-02-11,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,208,15,193,18750.0,0
2025-02-11,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,182,18,164,19800.0,0
2025-02-11,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,197,32,165,12160.0,0
2025-02-11,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,227,24,203,27600.0,0
2025-02-11,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,193,12,181,9000.0,0
2025-02-11,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,187,29,158,7250.0,0
2025-02-11,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,134,20,114,5400.0,0
2025-02-11,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,208,13,195,2860.0,0
2025-02-11,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,159,25,134,21250.0,0
2025-02-11,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,172,19,153,8550.0,0
2025-02-11,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,186,12,174,2760.0,0
2025-02-11,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,226,25,201,3750.0,0
2025-02-12,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,193,15,178,16875.0,0
2025-02-12,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,164,14,150,15400.0,0
2025-02-12,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,165,33,132,12540.0,0
2025-02-12,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,203,30,173,34500.0,0
2025-02-12,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,181,15,166,10125.0,0
2025-02-12,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,158,30,128,7500.0,0
2025-02-12,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,114,16,98,4800.0,0
2025-02-12,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,195,25,170,4950.0,0
